student_id,name,subject,slot,section_label,status
10512,학생111,물리학,c,물리학_c_1,assigned
10512,학생111,기하,d,기하_d_1,assigned
10513,학생112,화학,d,화학_d_1,assigned
10513,학생112,물리학,c,물리학_c_1,assigned
10513,학생112,기하,b,기하_b_1,assigned
10514,학생113,현대사회와 윤리,d,현대사회와 윤리_d_1,assigned
10514,학생113,정치,a,정치_a_1,assigned
10514,학생113,세계시민과 지리,b,세계시민과 지리_b_1,assigned
10515,학생114,화학,a,화학_a_1,assigned
10515,학생114,물리학,c,물리학_c_1,assigned
10515,학생114,기하,d,기하_d_1,assigned
10516,학생115,세계시민과 지리,a,세계시민과 지리_a_1,assigned
10516,학생115,역사로 탐구하는 현대 세계,d,역사로 탐구하는 현대 세계_d_1,assigned
10516,학생115,융합과학 탐구,b,융합과학 탐구_b_1,assigned
10517,학생116,화학,d,화학_d_1,assigned
10517,학생116,물리학,b,물리학_b_1,assigned
10517,학생116,기하,a,기하_a_2,assigned
10518,학생117,현대사회와 윤리,a,현대사회와 윤리_a_1,assigned
10518,학생117,정치,d,정치_d_1,assigned
10518,학생117,역사로 탐구하는 현대 세계,b,역사로 탐구하는 현대 세계_b_1,assigned
10519,학생118,현대사회와 윤리,a,현대사회와 윤리_a_2,assigned
10519,학생118,세계시민과 지리,d,세계시민과 지리_d_1,assigned
10519,학생118,역사로 탐구하는 현대 세계,b,역사로 탐구하는 현대 세계_b_2,assigned
10520,학생119,현대사회와 윤리,a,현대사회와 윤리_a_1,assigned
10520,학생119,세계시민과 지리,d,세계시민과 지리_d_1,assigned
10520,학생119,역사로 탐구하는 현대 세계,b,역사로 탐구하는 현대 세계_b_1,assigned
10521,학생120,화학,d,화학_d_1,assigned
10521,학생120,물리학,a,물리학_a_1,assigned
10521,학생120,기하,b,기하_b_1,assigned
10522,학생121,화학,a,화학_a_1,assigned
10522,학생121,물리학,b,물리학_b_1,assigned
10522,학생121,기하,c,기하_c_1,assigned
10523,학생122,현대사회와 윤리,c,현대사회와 윤리_c_1,assigned
10523,학생122,정치,b,정치_b_2,assigned
10523,학생122,역사로 탐구하는 현대 세계,a,역사로 탐구하는 현대 세계_a_1,assigned
10524,학생123,화학,c,화학_c_1,assigned
10524,학생123,물리학,d,물리학_d_1,assigned
10524,학생123,융합과학 탐구,a,융합과학 탐구_a_1,assigned
10525,학생124,화학,a,화학_a_1,assigned
10525,학생124,물리학,c,물리학_c_1,assigned
10525,학생124,기하,d,기하_d_1,assigned
10601,학생125,현대사회와 윤리,c,현대사회와 윤리_c_2,assigned
10601,학생125,정치,a,정치_a_1,assigned
10601,학생125,세계시민과 지리,b,세계시민과 지리_b_1,assigned
10602,학생126,현대사회와 윤리,b,현대사회와 윤리_b_1,assigned
10602,학생126,세계시민과 지리,a,세계시민과 지리_a_2,assigned
10602,학생126,역사로 탐구하는 현대 세계,c,역사로 탐구하는 현대 세계_c_2,assigned
10603,학생127,현대사회와 윤리,a,현대사회와 윤리_a_2,assigned
10603,학생127,세계시민과 지리,b,세계시민과 지리_b_1,assigned
10603,학생127,역사로 탐구하는 현대 세계,c,역사로 탐구하는 현대 세계_c_1,assigned
10604,학생128,현대사회와 윤리,d,현대사회와 윤리_d_2,assigned
10604,학생128,세계시민과 지리,a,세계시민과 지리_a_1,assigned
10604,학생128,융합과학 탐구,b,융합과학 탐구_b_1,assigned
10605,학생129,화학,c,화학_c_1,assigned
10605,학생129,물리학,b,물리학_b_1,assigned
10605,학생129,기하,a,기하_a_1,assigned
10606,학생130,화학,c,화학_c_1,assigned
10606,학생130,물리학,a,물리학_a_1,assigned
10606,학생130,기하,d,기하_d_1,assigned
10607,학생131,화학,a,화학_a_1,assigned
10607,학생131,물리학,d,물리학_d_1,assigned
10607,학생131,기하,c,기하_c_1,assigned
10608,학생132,현대사회와 윤리,a,현대사회와 윤리_a_1,assigned
10608,학생132,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10608,학생132,역사로 탐구하는 현대 세계,d,역사로 탐구하는 현대 세계_d_1,assigned
10609,학생133,화학,b,화학_b_1,assigned
10609,학생133,물리학,d,물리학_d_1,assigned
10609,학생133,기하,c,기하_c_1,assigned
10610,학생134,화학,b,화학_b_1,assigned
10610,학생134,물리학,d,물리학_d_1,assigned
10610,학생134,기하,a,기하_a_2,assigned
10611,학생135,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10611,학생135,역사로 탐구하는 현대 세계,b,역사로 탐구하는 현대 세계_b_2,assigned
10611,학생135,물리학,d,물리학_d_1,assigned
10612,학생136,현대사회와 윤리,b,현대사회와 윤리_b_2,assigned
10612,학생136,정치,c,정치_c_1,assigned
10612,학생136,세계시민과 지리,a,세계시민과 지리_a_2,assigned
10613,학생137,현대사회와 윤리,a,현대사회와 윤리_a_2,assigned
10613,학생137,정치,d,정치_d_1,assigned
10613,학생137,융합과학 탐구,b,융합과학 탐구_b_1,assigned
10614,학생138,화학,d,화학_d_1,assigned
10614,학생138,물리학,c,물리학_c_1,assigned
10614,학생138,기하,b,기하_b_1,assigned
10615,학생139,화학,b,화학_b_1,assigned
10615,학생139,물리학,d,물리학_d_1,assigned
10615,학생139,기하,a,기하_a_1,assigned
10616,학생140,화학,a,화학_a_1,assigned
10616,학생140,물리학,c,물리학_c_1,assigned
10616,학생140,기하,b,기하_b_1,assigned
10617,학생141,현대사회와 윤리,c,현대사회와 윤리_c_1,assigned
10617,학생141,정치,a,정치_a_1,assigned
10617,학생141,세계시민과 지리,b,세계시민과 지리_b_1,assigned
10618,학생142,화학,d,화학_d_1,assigned
10618,학생142,물리학,c,물리학_c_1,assigned
10618,학생142,기하,a,기하_a_2,assigned
10620,학생143,현대사회와 윤리,c,현대사회와 윤리_c_2,assigned
10620,학생143,세계시민과 지리,a,세계시민과 지리_a_1,assigned
10620,학생143,융합과학 탐구,b,융합과학 탐구_b_1,assigned
10621,학생144,화학,d,화학_d_1,assigned
10621,학생144,물리학,a,물리학_a_1,assigned
10621,학생144,기하,c,기하_c_1,assigned
10622,학생145,세계시민과 지리,d,세계시민과 지리_d_1,assigned
10622,학생145,역사로 탐구하는 현대 세계,c,역사로 탐구하는 현대 세계_c_2,assigned
10622,학생145,융합과학 탐구,a,융합과학 탐구_a_1,assigned
10623,학생146,화학,d,화학_d_1,assigned
10623,학생146,물리학,b,물리학_b_1,assigned
10623,학생146,기하,a,기하_a_1,assigned
10624,학생147,화학,b,화학_b_1,assigned
10624,학생147,물리학,d,물리학_d_1,assigned
10624,학생147,기하,a,기하_a_2,assigned
